price,href,title
 R$ 10.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/trecker-4x4-2001-diesel-699044495,"
									Trecker 4x4, 2001 diesel - 2001
								"
 R$ 9.300,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-1-0-completo-699025989,"
									Gol 1.0 completo - 2011
								"
 R$ 5.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/parati-1-6-mi-ap-699013913,"
									Parati 1.6 MI AP - 1997
								"
 R$ 11.510,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/x-sara-picasso-698991268,"
									X-sara Picasso - 2007
								"
 R$ 29.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/megane-grand-tour-dynamique-2013-1-6-manual-698966480,"
									Megane Grand Tour Dynamique 2013 - 1.6 Manual - 2013
								"
 R$ 16.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/stilo-698961509,"
									Stilo - 2003
								"
 R$ 17.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-207-xr-1-4-2010-698947393,"
									Peugeot 207 XR 1.4 2010 - 2010
								"
 R$ 26.999,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/passat-turbo-2-0-teto-solar-698914655,"
									Passat turbo 2.0 teto solar - 2009
								"
 R$ 21.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/barbada-megane-grand-tuor-flex-2012-684032381,"
									Barbada!!!!!!Megane Grand Tuor Flex 2012 - 2012
								"
 R$ 128.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-carro-prisma-2011-completo-flex-698798671,"
									Vendo carro prisma 2011 completo! flex - 2011
								"
 R$ 329.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/home-bus-motor-home-e-unidades-moveis-646386743,"
									Home Bus motor home e unidades moveis - 2019
								"
 R$ 119.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/master-e-sprinter-transformacao-interna-564383452,"
									Master e Sprinter transformação interna - 2019
								"
 R$ 29.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/motor-home-executivo-sprinter-515-2018-2019-km-2-780-670068258,"
									Motor Home Executivo Sprinter 515 2018 /2019 km 2.780 - 2018
								"
 R$ 11.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/motor-home-iveco-98-99-672050478,"
									Motor home Iveco 98/99 - 1998
								"
 R$ 18.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/megane-dynamique-gran-tour-1-6-completa-670042105,"
									Megane Dynamique Gran Tour 1.6 completa - 2013
								"
 R$ 15.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-698730414,"
									Palio - 2000
								"
 R$ 20.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-698711730,"
									Vendo! - 2011
								"
 R$ 25.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/uno-vivace-2012-completo-4-portas-698692684,"
									Uno vivace 2012 completo 4 portas - 2012
								"
 R$ 27.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/assumo-financiamento-698692551,"
									Assumo financiamento - 2010
								"
 R$ 17.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-peugeot-698692524,"
									Vendo peugeot - 2012
								"
 R$ 36.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/meriva-joy-2006-698628908,"
									Meriva Joy 2006 - 2006
								"
 R$ 13.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/megane-dynamique-698626170,"
									Megane Dynamique - 2011
								"
 R$ 13.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-sapao-2003-2004-698621650,"
									Palio sapão 2003 2004 - 2003
								"
 R$ 3.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-lx-1-4-completo-2005-657455816,"
									Honda fit LX 1.4 completo - 2005 - 2005
								"
 R$ 25.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/citro-n-c3-2014-2015-1-5-picasso-tendance-8v-flex-4p-manual-602521125,"
									CITROËN C3 2014/2015 1.5 PICASSO TENDANCE 8V FLEX 4P MANUAL - 2015
								"
 R$ 53.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-golf-motor-1-6-698514204,"
									Vendo Golf motor 1.6 - 2001
								"
 R$ 56.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-logan-1-0-16v-698510790,"
									Renault logan 1.0/ 16V - 2010
								"
 R$ 9.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-ford-ka-1998-698481577,"
									Vendo Ford Ka 1998 - 1998
								"
 R$ 38.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/j6-diamond-7-lugares-com-gnv-5-geracao-698451051,"
									J6 diamond 7 lugares com GNV 5° geração - 2012
								"
 R$ 10.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-crv-2010-2011-2-0-exl-4x4-16v-gasolina-4p-automatico-602521551,"
									HONDA CRV 2010/2011 2.0 EXL 4X4 16V GASOLINA 4P AUTOMÁTICO - 2011
								"
 R$ 6.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/repasse-golf-highline-a-baixo-da-fipe-698400437,"
									Repasse - Golf Highline - A baixo da Fipe - 2014
								"
 R$ 39.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-parati-1-8-mi-96-698390277,"
									Vendo Parati 1.8 mi 96 - 1996
								"
 R$ 13.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jipe-698383038,"
									Jipe - 2010
								"
 R$ 21.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vende-se-corsa-ano-2002-698335607,"
									Vende se corsa ano 2002 - 2002
								"
 R$ 10.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-edx-96-modelo-97-para-troca-698322619,"
									Palio EDX 96 modelo 97 para troca - 1986
								"
 R$ 26.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/trailer-medico-odontologico-ou-transf-para-passeio-685629807,"
									Trailer, medico, odontológico ou transf.para passeio - 2009
								"
 R$ 33.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-1-0-completo-698231305,"
									Gol 1.0 completo - 2004
								"
 R$ 39.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-weekend-trekk-1-6-698221465,"
									Fiat palio Weekend Trekk 1.6 - 2014
								"
 R$ 8.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/torro-698220627,"
									Torro - 2007
								"
 R$ 24.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/c4-picasso-2010-gnv-5-geracao-698216338,"
									C4 Picasso 2010 - GNV 5° Geração - 2010
								"
 R$ 17.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ka-sedan-1-0-se-flex-4p-2015-2015-698180694,"
									Ka+ Sedan 1.0 SE Flex 4p 2015/2015 - 2015
								"
 R$ 10.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gran-picasso-2014-top-de-linha-692979630,"
									Gran Picasso 2014 top de linha - 2014
								"
 R$ 10.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-kangoo-9-000-00-698151412,"
									Vendo Kangoo 9.000.00 - 2001
								"
 R$ 56.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-fusion-698145386,"
									Ford Fusion - 2009
								"
 R$ 43.990,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/clio-completo-1-0-16v-2012-698143800,"
									Clio completo 1.0 16v 2012 - 2012
								"
 R$ 22.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-celta-10-500-698115008,"
									Vendo celta 10.500 - 2005
								"
 R$ 13.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-ford-fiesta-1-6-5-portas-completo-2003-modelo-2004-698109083,"
									Vendo Ford Fiesta 1.6 5 portas completo 2003 modelo 2004 - 2004
								"
 R$ 63.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-spin-ltz-2016-1-8-automatica-completa-7-lugares-607135854,"
									Chevrolet Spin Ltz 2016 1.8 Automática Completa! (7 Lugares) - 2016
								"
 R$ 23.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ecosport-2014-se-698057768,"
									EcoSport 2014 SE - 2014
								"
 R$ 34.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fox-2015-motor-1-0-unica-dona-698004483,"
									Fox 2015 motor 1.0 única dona - 2015
								"
 R$ 24.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-city-2014-branco-4-portas-697954233,"
									Gol city 2014 branco 4 portas - 2014
								"
 R$ 36.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fox-comfortline-1-6-flex-8v-5p-2015-697944228,"
									Fox Comfortline 1.6 Flex 8V 5p 2015 - 2015
								"
 R$ 19.600,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/spacefox-confortline-1-6-mi-2008-697904781,"
									Spacefox confortline 1.6 mi 2008 - 2008
								"
 R$ 18.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/stilo-top-697903224,"
									Stilo top - 2008
								"
 R$ 37.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-comforline-2017-697900877,"
									Gol Comforline 2017 - 2017
								"
 R$ 6.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-g3-697894240,"
									Gol G3 - 2001
								"
 R$ 28.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/sandero-stepway-automatico-697844124,"
									Sandero Stepway Automático - 2012
								"
 R$ 35.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/duster-dynamique-2-0-hi-flex-16v-aut-2012-697841526,"
									Duster Dynamique 2.0 Hi-Flex 16V Aut. 2012 - 2012
								"
 R$ 2.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/barbada-monza-87-697839771,"
									Barbada Monza 87 - 1987
								"
 R$ 29.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/up-take-1-0-2017-697824058,"
									UP! Take 1.0 2017 - 2017
								"
 R$ 28.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-2008-lxs-697797854,"
									Honda Civic 2008 LXS - 2008
								"
 R$ 94.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kia-sportage-lx-2-0-2018-unico-dono-675969035,"
									Kia Sportage lx 2.0 2018 único dono - 2018
								"
 R$ 1.200,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/pra-levar-hj-697766061,"
									Pra levar hj - 1994
								"
 R$ 20.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/space-fox-2008-1-6-697690791,"
									Space Fox 2008 1.6 - 2008
								"
 R$ 26.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-2008-automatico-impecavel-695684807,"
									Honda Fit 2008 Automático Impecável - 2008
								"
 R$ 7.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-m-benz-a-190-697634658,"
									Vendo m.benz A 190 - 2004
								"
 R$ 38.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-hb20-confort-plus-1-0-697616360,"
									Vendo HB20 CONFORT PLUS 1.0 - 2017
								"
 R$ 10.700,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/206-sw-presence-1-4-8v-2007-697604288,"
									206 sw presence 1.4 8v 2007 - 2007
								"
 R$ 10.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-206-sem-detalhes-697537991,"
									Peugeot 206 sem detalhes - 2009
								"
 R$ 18.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/oportunidade-palio-completo-697478152,"
									Oportunidade!! Palio completo - 2010
								"
 R$ 9.999,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/trocar-ou-vender-697459582,"
									Trocar ou vender - 2007
								"
 R$ 26.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fox-prime-1-6-2011-697431562,"
									Fox prime 1.6 2011 - 2011
								"
 R$ 18.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-2013-g4-completo-4p-650978126,"
									Gol 2013 G4 completo 4p - 2013
								"
 R$ 29.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/novo-gol-completo-unico-dono-697360180,"
									Novo gol completo único dono - 2013
								"
 R$ 13.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/clio-renault-2008-697301104,"
									Clio Renault 2008 - 2008
								"
 R$ 14.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/blazer-2004-por-14000-697259763,"
									Blazer 2004 por 14000 - 2004
								"
 R$ 80.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/civic-sport-2017-697169315,"
									Civic Sport 2017 - 2017
								"
 R$ 27.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/spacefox-2013-automatico-697166978,"
									Spacefox 2013 automático - 2013
								"
 R$ 21.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/meriva-2010-impecavel-697162725,"
									Meriva 2010 IMPECÁVEL - 2010
								"
 R$ 15.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-sportage-turbo-697154553,"
									Vendo Sportage turbo - 2001
								"
 R$ 33.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/c3-picasso-abaixo-da-fipe-695842016,"
									C3 Picasso abaixo da Fipe ! - 2015
								"
 R$ 3.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-97-697145941,"
									Palio 97 - 1997
								"
 R$ 15.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-ou-troco-697139044,"
									Vendo ou troco - 2002
								"
 R$ 25.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-week-697132478,"
									Palio week - 2007
								"
 R$ 19.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/space-fox-trend-line-2010-completissima-697129703,"
									Space fox trend line 2010 COMPLETISSIMA - 2010
								"
 R$ 45.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/siena-2009-2010-1-0-mpi-fire-8v-flex-4p-manual-697125372,"
									SIENA 2009/2010 1.0 MPI FIRE 8V FLEX 4P MANUAL - 2010
								"
 R$ 22.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jetta-697102672,"
									Jetta - 2012
								"
 R$ 15.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-atractive-697086289,"
									Palio atractive - 2013
								"
 R$ 19.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/scenic-expression-1-6-16v-697073904,"
									Scenic expression 1.6 16v - 2009
								"
 R$ 27.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/f-1000-697073884,"
									F 1000 - 1991
								"
 R$ 16.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-outro-troco-megane-gran-tour-ano-2012-1-6-cambio-manual-697050748,"
									Vendo outro troco Megane Gran tour ano 2012 1.6 câmbio manual - 2012
								"
 R$ 8.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/audi-a3-manual-697006594,"
									Audi A3 manual - 2002
								"
 R$ 30.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kadett-ipanema-wave-1-8-efi-1992-696935622,"
									Kadett Ipanema Wave 1.8 efi 1992 - 1992
								"
 R$ 9.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-c3-picasso-glx-30-mil-696918714,"
									Vendo C3 Picasso GLX 30 mil - 2012
								"
 R$ 58.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/lindo-fusca-1977-696909788,"
									Lindo fusca 1977
								"
 R$ 14.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-ford-focus-2-0-flex-696825810,"
									Vendo Ford Focus 2.0 flex - 2017
								"
 R$ 37.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-weekend-1-0-ano-2001-com-direcao-678484461,"
									Palio Weekend 1.0 ano 2001 com direçao - 2001
								"
 R$ 12.800,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/c4-picasso-glx-automatica-abaixo-da-fipe-673767947,"
									C4 Picasso GLX Automática abaixo da fipe - 2014
								"
 R$ 30.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-idea-adventure-1-8-16v-locker-flex-2011-696753089,"
									Fiat Idea Adventure 1.8 16v Locker Flex 2011 - 2011
								"
 R$ 25.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-2016-696751364,"
									Palio 2016 - 2016
								"
 R$ 1.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/nissan-livina-1-8-flex-aut-696734497,"
									Nissan livina 1,8 flex aut - 2010
								"
 R$ 16.800,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-monza-1983-inteiro-ou-pecas-696724310,"
									Vendo monza 1983 inteiro ou peças - 1983
								"
 R$ 13.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/logan-696642073,"
									Logan - 2010
								"
 R$ 18.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-g5-2011-completo-aceito-moto-696636875,"
									Gol G5 2011 completo aceito moto - 2011
								"
 R$ 52.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-weekend-696627535,"
									Palio weekend - 2005
								"
 R$ 35.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/up-pepper-tsi-2018-apenas-24-mil-km-garantia-fabrica-696583240,"
									Up! Pepper TSI 2018 Apenas 24 mil km -garantia fábrica - 2018
								"
 R$ 5.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/picanto-2014-2015-1-0-ex-12v-flex-4p-automatico-696569272,"
									PICANTO 2014/2015 1.0 EX 12V FLEX 4P AUTOMÁTICO - 2015
								"
 R$ 34.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-696535755,"
									Vendo - 2001
								"
 R$ 46.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb-20-1-0-confort-plus-2015-696510856,"
									Hb 20 1.0 confort plus 2015 - 2015
								"
 R$ 60.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-lxl-1-8-2012-lindo-672330456,"
									Honda civic lxl 1.8 2012 lindo - 2012
								"
 R$ 13.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/argo-hgt-1-8-2018-top-linha-unico-dono-669714835,"
									Argo hgt 1.8 2018 top linha unico dono - 2018
								"
 R$ 31.590,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/celta-4portas-696504870,"
									Celta 4portas - 2005
								"
 R$ 35.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/troco-por-veiculo-de-maior-valor-ou-vendo-unico-dono-696447214,"
									Troco por veículo de maior valor ou vendo, unico dono! - 2014
								"
 R$ 6.789,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-legalizado-696403841,"
									Honda civic legalizado - 2007
								"
 R$ 21.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-baixa-entrada-score-baixo-652541530,"
									Palio Baixa Entrada Score Baixo - 2011
								"
 R$ 7.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-2008-696376898,"
									Honda fit 2008 - 2008
								"
 R$ 7.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/venda-696342894,"
									Venda - 1999
								"
 R$ 14.800,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/uno-696339250,"
									Uno - 1994
								"
 R$ 18.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-gol-geracao-5-basico-696334931,"
									Vendo Gol geração 5 Básico - 2009
								"
 R$ 10.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/uno-way-2012-696320960,"
									Uno way 2012 - 2012
								"
 R$ 90.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fusca-ano-85-motor-1-600-696314048,"
									Fusca ano 85 motor. 1.600 - 1985
								"
 R$ 4.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/troco-gol-especial-ano-2000-696300060,"
									Troco gol especial ano 2000 - 2000
								"
 R$ 7.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/troller-2-8-mwm-696284502,"
									Troller 2.8 MWM - 2005
								"
 R$ 15.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/pajero-dakar-2012-696277228,"
									Pajero Dakar 2012 - 2012
								"
 R$ 15.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-8-valvula-2001-696221213,"
									Gol 8 válvula 2001 - 2001
								"
 R$ 8.100,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-ou-troco-assumo-financiamento-696197566,"
									Vendo ou troco assumo financiamento!!! - 1997
								"
 R$ 21.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corsa-2010-696194986,"
									Corsa 2010 - 2010
								"
 R$ 25.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/idea-elx-1-4-2007-troco-por-carro-e-moto-696182605,"
									Idea ELX 1.4 2007 (troco por carro e moto) - 2007
								"
 R$ 25.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-uno-2004-696181926,"
									Vendo uno 2004 - 2004
								"
 R$ 21.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/carro-super-economico-696178859,"
									Carro super econômico - 2016
								"
 R$ 18.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/golf-1-6-esportlaine-696175036,"
									Golf 1.6 esportlaine - 2008
								"
 R$ 16.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/linda-megane-grand-tour-dynamique-1-6-696142521,"
									Linda Megane grand tour Dynamique 1.6 - 2010
								"
 R$ 5.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-c3-2010-automatico-696061921,"
									Vendo c3 2010 automático - 2010
								"
 R$ 7.000,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/repasse-c3-glx-1-4-glx-sonora-1-4-flex-8v-5p-2011-2012-696018463,"
									Repasse C3 GLX 1.4/ GLX Sonora 1.4 Flex 8V 5p 2011/2012 - 2012
								"
 R$ 17.800,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/troco-fiat-uno-2010-por-moto-695975205,"
									Troco Fiat uno 2010 por moto - 2010
								"
 R$ 64.900,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/troca-695924626,"
									Troca - 2001
								"
 R$ 32.500,https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-695895957,"
									Gol - 2001
								"
